web-scraper-order,web-scraper-start-url,Reviews,pagination,pagination-href
"1530537217-1399","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","Good work culture, Employee Friendly, Supportive staff, Job security is more, Expert team to work with, Excellent environment for continual growth. Overall good company.","4","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=60"
"1530537196-1257","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","I will find like family while working with SPCL.

I will always loaded with work pressure but the pressure is genuine.

Coworkers staffs and clients all are very good and senior staffs are always there to help you and support you.","9","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=160"
"1530537213-1388","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","I am a hardworking & Sincere person , Who is very dedicated to time management Have potential to work for long hours.maintained a warm cooperation amongst colleagues and followed the instruction of senior officials","6","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=100"
"1530537213-1389","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","Fantastic company, teaches and guides you a lot. Right atmosphere for anything productive to do. The company really is a landmark of ethics, customer satisfaction and quality finish.","6","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=100"
"1530537211-1361","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","Conducive environment, moderate work pressure, independence to work.
Friendly environment, good office location, modern office with 
amenities for recreation after work.","7","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=120"
"1530537203-1310","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","Managing unprofessional man power
Maintenance
Good co-workers","11","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=200"
"1530537211-1378","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","sr. land surveyor, co ordinate systeme and total station instrument","7","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=120"
"1530537217-1418","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","Good work culture and work life balance but limited exposure and learning. More of a traditional organisation. Old organistion","4","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=60"
"1530537221-1422","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","as a GET in civil its a great firm to be starting your career with. but its not the best option you can get out there
good and industry at par work timings 
learning is easy 
people are friendlier
work culture is decent too","3","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=40"
"1530537191-1234","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","The working time was lengthy and there are more platforms learning and training.
There is a very structural path way for carrier growth.
All employees are treated equal and appraisals system is one of the best ways to express the employee achievements.","",""
"1530537193-1238","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","Works very well with clients as well as all staff members
Has a very warm rapport with everyone she comes in contact with
Follows up with clients to ensure no one feels forgotten or lost in the process
Clearly enjoys the “people” aspect of his position","5","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=80"
"1530537203-1300","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","nice team, nice work envirnment,nice to work here,new technology etc.","11","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=200"
"1530537208-1357","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","* feel some some typical in starting month after campusing,
* have learned lots of things like how to study the drawings with relative drawings,
* maintaining the paper work accurately...
* managing labour for work, get productivity from labour, in less rate.
* co-workers are as good as we relate with them,
* timing of the job is little problematic because of irregular timing
* in this company the departments are divided by it category like civil,electrical,mechanical,stores,quality,billing,safety....","8","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=140"
"1530537217-1417","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","site meetings material follow ups and get the project in time

Interiors with sequence of MEP work  

Management come down to site at the time of a need

best team work at site and office

coordination and rework due to civil work

finishes and get the approvals from Government","4","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=60"
"1530537191-1215","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","I have around two years of experience in the construction company, Shapoorji Pallonji & Co. Ltd., where I was working in the contracts and commercial department in Bangalore. I have won the best national award for case study presentation on the project, DLF Westend Heights, Bengaluru.","",""
"1530537201-1281","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","1. Working as a quality engineer at shapoorji pallonji .
2. Worked at MUMBAI METRO as a quality engineer through shapoorji pallonji
3. Worked TCS NEPTUNE as a quality engineer through shapoorji pallonji .

now i am control two site as a quality engineer.","12","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=220"
"1530537223-1441","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","Good Management with employee friendly environment, As the first company in my life i have learned lots of thing there. Also the office premises is very good","2","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=20"
"1530537211-1369","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","Shapoorji Pallonji & Co ltd one of the best Company in world as point of view Employee & works culture  

i am also looking job in overseas if possible in SP Group .","7","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=120"
"1530537206-1334","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","Helped in grooming my knowledge & carrier.

•a typical day at work  - Staring the Idiot Box. 
•what you learned - Many
•management - Ok, depends upon ur boss
•your co-workers - Ok
•the hardest part of the job - No breathing space if we get more submissions. 
•the most enjoyable part of the job - Learning","10","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=180"
"1530537217-1401","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","Overall development with healthy work environment. A very strict modules which are followed for freshers for their overall development. Encouraging juniors for thinking and working in out of the box scenario.","4","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=60"
"1530537211-1376","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","Comfortable place to work. had supporting co-workers. We are free to apply our own ideas.","7","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=120"
"1530537221-1424","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","This company is a Multi National Company and working culture is very good and salary paid us time to time. Employee can work with this company long time.","3","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=40"
"1530537208-1339","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","Good work culture, Employee Friendly, Supportive staff, Job security is more, Expert team to work with, Excellent environment for continual growth. Overall good company.","8","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=140"
"1530537211-1373","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","Its not just a organization but its an Institute where people graduate in their work. Homely atmosphere & helpful people in every department.","7","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=120"
"1530537201-1280","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","It's a very good company to work with as it gives immense opportunity.","12","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=220"
"1530537213-1383","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","Have learnt the basics of practical work in civil engineering from this company.A good organisation but it depends on the way you are.","6","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=100"
"1530537206-1328","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","Work in field of Electrical installation
Understood the management","10","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=180"
"1530537208-1340","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","I joined here as an trainee. Now I am the Site In-charge. In this 3 &  half years, company has given me lot of opportunities to grow and develop myself as an employee.

Overall, it is a very good company for beginners.","8","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=140"
"1530537201-1288","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","Its a very intresting place to work with challeges everyday.","12","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=220"
"1530537193-1246","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","company is good but timings of the company is not good and not comfortable,working experience with the company is overally good but there are some loop holes,overall working in Shapoorji Pallonji and Company Pvt Ltd is satisfactory.","5","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=80"
"1530537198-1276","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","I like the company very much but for my personal reason i have to change the company.","13","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=240"
"1530537203-1309","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","* labour + machinery mangement as per planning and schedule.
* Quality of work + Achievement of targeted work + Saftey + productivity +finishes.
*Key role is management with utilizing all sources in such way to maximize output.
* supervisors + formen
* Daily create an area for concreting . ( as we all know concreting is major part to complete the project).
* Friendly relation with seniors","11","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=200"
"1530537201-1294","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","My typical day starts with holding meetings on various departmental activities and circulating minutes of the meetings

Coordinating with various agencies for launching the SPCL website.

Compilation and circulation of articles on World Based CEOs.

Submission of reports on Problems and Solutions of Project Management.

Prepare Weekly Industrial Insights for circulation.

Actively involved in convening the Strategy Conclave of the divisional heads held in June 2011 at Khandala.","12","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=220"
"1530537221-1421","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","Just like the statement. class of customers handeled was exclusive.
being part of a premium project i.e. tallest standing structure in mumbai, got a different experience all together to handle premium customers.","3","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=40"
"1530537206-1333","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","Mostly fixed work timings. Can vary from site to site.
I learnt about project planning and execution.
Co-operative management.
Primarily a civil company not much scope for Electrical Engineers except for those who want a career in MEP.","10","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=180"
"1530537211-1375","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","It was a good company and gained lot of experience working with diversified projects. Good management and co-workers. i have to leave that company after getting an opportunity to work abroad.","7","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=120"
"1530537221-1427","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","High pressure environment.  Low growth prospect.  Next to government job in terms of job security.  Long working hours.  Be prepared to leave personal life balance","3","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=40"
"1530537221-1420","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","good company to be associated with...gives lot of opportunites to grow with the organization...diversified field of business verticals wherein you can fit in....","3","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=40"
"1530537191-1233","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","As an incharge you gain vast exposure to senior management of the company as a whole. working on site level there is stressed job where you need to be involved 24/7 when required.","",""
"1530537221-1425","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","The working culture of SPCPL will encourage a person to learn more and more. One can easily grab the working culture of SPCPL management team. The management team is too much helpful for Fresher and trainee. Appreciated for this Quality of SPCPL.","3","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=40"
"1530537221-1423","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","Good working place. The management is very support for the site workers  I learned in this company safetywork quality of work and how to control the cost in this field. The workplace culture is one of the strong portion in the company","3","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=40"
"1530537196-1260","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","Led and managed of a project team of more than 60 members comprising of project managers, project engineers , supervisors and supporting staff

Conferred with clients and other members of the engineering team and conducted research to determine project requirements

Developed an overall integrated construction baseline schedule and work break-down structure of logistics, HR, material, tasks/activities

Achieved 80% of time and cost budget in maintaining project controls 

Ensured construction plans met specifications of building codes and other regulations

Provided technical and administrative support to the project team through technical report writing, engineering communications and technical presentation

Maintained project documentation and assisted in preparing contractual and legal correspondences

Developed site manpower and material tracking reports to keep accurate tab on project progress

Attended daily site, design,  sub-contractors’ progress  review meetings to mitigate any possible delay

Coordinated with many agencies and sub-contractors - resulted in ‘in-time’ material delivery

Conducted site survey and prepared technical reports for project feasibility studies","9","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=160"
"1530537208-1345","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","A typical day at work begins at 6AM and doesnt end at all ! We used to work 7 days, 84 hrs a week in quite a tough environment. So its strictly for people who love being in sun for long time and also for those who enjoy working at heights. Co-workers were friendly and helpful. They assisted me in achieving the objectives and also co operated in all aspects of my job. The toughest part was long work hours which did affect my health.","8","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=140"
"1530537217-1409","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","A very employee friendly company to work with.This company offers very good security of job, good annual increment in salary performance basis.","4","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=60"
"1530537196-1263","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","i learn all safety norms & laws.
we have achieve 6 million safe man hours. without any incident and accident","9","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=160"
"1530537217-1416","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","Shapoorji Pallonji is a good place to work. The management and the colleagues are friendly in nature. It has got strict guidelines for work completion.","4","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=60"
"1530537217-1403","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","SPCL was new in EPC sector, management has always given full support to establish themselves as a dominant EPC player in India market.

Systems and procedures are strong and work culture is excellent.","4","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=60"
"1530537196-1255","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","Good work culture, Employee Friendly, Supportive staff, Job security is more, Expert team to work with, Excellent environment for continual growth. Overall good company.","9","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=160"
"1530537208-1351","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","this company is good for G T'S. the company will ask only hard work from employee @ late hours also.","8","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=140"
"1530537206-1326","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","shapoorji pallonji & constrution.ltd. , Srm civil work & pvt. ltd.","10","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=180"
"1530537211-1366","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","verification vendor bills sub contractor bill time office all activities . statutory compliance. canteen security Transport etc.","7","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=120"
"1530537208-1350","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","Job Satisfaction fullest
Geared toward service-based businesses","8","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=140"
"1530537193-1252","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","A work environment not suitable . Your co worker is not supportive. I want to  learn more in it .Here now nothings to learn in hardware and networking field it engineer growth is limited here. this company hire mostly third party pay roll for it engineer.","5","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=80"
"1530537217-1410","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","Working on site for full with different mentality people. Probably working under sunlight. As a fresher I have learned from bottom to top related to my field.","4","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=60"
"1530537201-1285","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","Good working environment.
co-operative & helpful co-workers.
understanding & supportive seniors.","12","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=220"
"1530537201-1284","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","Plannong & coordination with various contractors & Regional office follow up for any help required to execute the work. I learned management skill . Management was supportive & co workwers helped me alot to complete my daily targets.

Hardest job is to complete targets during shartage of resources.","12","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=220"
"1530537196-1266","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","My stint here was very short - only 2 months during vocational training. However, during this short period, it was a very pleasant experience.","9","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=160"
"1530537223-1458","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","Shapoorji Pallonji company is a biggest company in india. And they provide all accommodation and food. And they take care all safety in his company. It's a good .","2","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=20"
"1530537198-1275","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews","Good work culture, Employee Friendly, Supportive staff, Job security is more, Expert team to work with, Excellent environment for continual growth. Overall good company.","13","https://www.indeed.co.in/cmp/Shapoorji-Pallonji/reviews?start=240"
