web-scraper-order,web-scraper-start-url,Reviews,Pagination,Pagination-href
"1530277934-143","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Express Scripts is a great entry level job.  I am grateful to have been given the opportunity to become an Express Scripts team member.  I had no previous job experience and this job gave me 8 years of fantastic work ethics and experience. 
Plus, management would always call me by my name, which means a lot.","21","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=400"
"1530277895-59","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Did not get the opportunity to learn the corporate cultural environment rules.I did learn a little bit about how to interact with people.The management needs to be more patient and not so judgmental.","5","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=80"
"1530277934-144","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","A typical day at Express Scripts I would take inbound calls from patients. The patients was normally calling to pay for a co pay or to get an assistant program to assist with medication coast.","21","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=400"
"1530277902-95","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Good place to work for with a fast paced environment and great place to get career building skills. Excellent support with company growth and wanting to achieve goals.","13","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=240"
"1530277937-159","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Fast paced, customer service, having emails and phone calls to members that used express spirits for the pharmacy benefit manager or mail order pharmacy","25","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=480"
"1530277895-69","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","It may have improved since I was there; but don't intend ti put myself back in that situation.

Except that I had a cool manager (who got fed up and left) I never saw any respect for the people around me.

Nobody wants to help anyone else; constant back-stabbing. Throw your team ""under the bus"" and go on.","5","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=80"
"1530277892-38","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Express Scripts was very organized in structure. We all had a job to do daily, weekly, and monthly were responsible for meeting goals. We were given the tools to do so as well as help our team members to do so.

I learned how to create morale and offer support to those who needed it.

Management was top notch. They had it figured out as far as running a call center with a million different personalities working so closely together goes.

We had a family oriented workplace culture. Everyone was there to help you succeed while in competition at the same time...weird but true.

The hardest part of the job was losing someone who could not meet the goals after additional training, coaching, and counseling. 

The most enjoyable part of the job was the friendly competition amongst each other and of course, winning that competition!","",""
"1530278009-205","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Not applicable 
Dont really care to fill this out
it was a nice place to work. Its just like all other call centers. You work at one you worked for them all","33","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=640"
"1530277892-48","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","A typical day at work was sign into your computer, turn on your phone, pull up orders and start making calls.  What I learned was how to pronounce the names of medications.  The hardest part of the job was talking to patients to tell them a particular medication was unavailable.  The most enjoyable was getting to know my fellow associates.","",""
"1530277937-173","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Express scripts was a great place to work. Compensation was very competitive and the benefits were very affordable. Hour lunch break, management was fairly good but very unorganized. There were what seem to be hourly changes","25","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=480"
"1530278009-209","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","This was a temporary position. I wasn't there long enough to fully learn all that I would like to have learned. I felt I needed additional time there to understand all the ins and outs of their system.","33","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=640"
"1530277939-188","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Nice place to work, great co workers room for growth if you fit the criteria. Close to home, old ways seems to be a thing of the past in some instances still there in others.","29","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=560"
"1530277900-79","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","They get a lot of things right and they get a lot of thing very wrong. Communication is extremely poor and only got worse over the years. Diversity is the best thing about the company.","9","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=160"
"1530277892-31","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Express Scripts Inc, ESI is the largest Pharmacy Benefit Manager (PBM) in United States and you will be exposed to a lot of technologies and methods on a daily basis.","",""
"1530277902-97","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","Mail order pharmacy, called whenever had trouble at local pharmacy.  Research and explaining benefits to members or updating eligibility info as needed.","13","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL&start=240"
"1530277892-37","https://www.indeed.co.in/cmp/Express-Scripts/reviews?fcountry=ALL","work hard,work fast,smile, happy, do what your told, personabilty,come to work on time,nice view, nice people, please dress according to the job, get well deservbe breaks","",""
