web-scraper-order,web-scraper-start-url,Reviews,Pagination,Pagination-href
"1530254245-1044","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","I was able to work from home which was wonderful. Learned a lot and loved the people I worked with. Hardest part of the job is finding time for training .","2","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=20"
"1530253742-671","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","3 state coverage; Maintain book a business throughout your territory, upsale addition products to existing clientele. Generate new customers. A lot of travel. Can significantly take a lot of time from your family due to the travel.","5","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=80"
"1530253971-910","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","•	Take inbound and outbound calls
•	Verification Specialist 
•	Reached Daily Goals of 42 Completes.
I Love working for Equifax just think management could appreciate the hard work there employees do everyday for their company.","11","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=200"
"1530253766-796","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Great company to work for. Good co-workers and management. Hardest part of job was saying goodbye to co-workers when laid off. Enjoyable work atmosphere most of the time.","19","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=360"
"1530253752-713","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Use research to clear titles. Managed the Capital One pipeline and serve as a liaison between Equifax and Capital One for title clearing procedures.","17","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=320"
"1530254092-962","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Aprendí sobre el área comercial.
Trabajo dedicado.","7","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=120"
"1530254131-982","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Senior manager focused on metrics and not revenue. No understanding of business verticals. Focused on number of phone calls vs. bringing in new logo customers.","6","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=100"
"1530253773-807","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","I've been at Equifax just shy of a year and I've been impressed with the companies actions when it comes to making you feel like you're part of the company. Just like all other companies there are a few people that only care for themselves but at Equifax there are so many good people you don't bother with those few.

Equifax constantly strive to make our working enviroment enjoyable and in my opinion, they have succeeded. My boss is located in the US but he makes a point to reach out to me at least once a day to make sure I have what I need to do my job.

Extremely proud to be an Equifax employee!!!!!!","18","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=340"
"1530253742-657","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Buen lugar de trabajo, se practica el trabajo en equipo.","5","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=80"
"1530254202-1023","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","My role was very busy, never a dull day!  I really liked my team and my Leader.  I thought I'd always be at Equifax, but some things change that you can't do anything about.","3","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=40"
"1530253759-753","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Highly efficient and productive work place, with ample opportunity of learning and knowledge not limited to application/database/network support but also the infrastructure.","22","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=420"
"1530253742-669","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Equifax is a great place to work. You work hard with your team and a lot is learned during the projects. You are encouraged to spend time with your family so that your life is balanced.","5","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=80"
"1530253942-894","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","-Bueno
-Mucho 
-Bien
-Muy buenos amigos
-El dia a dia siempre superandote
-","12","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=220"
"1530253755-749","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Great Company to work for just did not have any job openings for me.","21","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=400"
"1530254167-997","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Esta empresa también es muy responsable y seria. El trabajo es en equipo y con profesionalismo.","4","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=60"
"1530253912-876","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","No real complaints other than depending on the business unit you work in exposure to newer technology is limited.  Most management maintains an open door policy and for the most part the company operates based off a meritocracy.","14","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=260"
"1530254167-999","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","They are closing our location. I love the people that work here. Hard and determined people that had to pull weights from the other location that doesn't know what they are doing or care about customer service. Here they care and try to make everything right and are problem solvers to make sure the customer is satisfied.","4","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=60"
"1530253971-902","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","I enjoy the atmosphere. There is a ton of culture in the work place and great opportunities for advancement. However, compensation could be alot better.","11","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=200"
"1530253971-913","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","This company is great. I love my managers and my team. They have a direct interest in my well being with the company.
I also love the office setup and vibe. Everyone is super helpful and attentive.","11","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=200"
"1530254131-977","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Couldn't have asked for a better job. Loved the culture, the people, and the work I did. Then the breach happened. I could not be more disappointed with how management has dealt with it. I am ashamed to even have Equifax on my resume now. I can not believe how quickly my opinion of the company has changed in the matter of a week and a half. This company is a dumpster fire now.","6","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=100"
"1530253742-666","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Management was not investing in new solutions.  Innovative products were needed to grow the business towards high-value offerings.  Clients were demanding thought-leadership and this was lacking.","5","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=80"
"1530254092-966","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Informative Environment, Departmentally Diverse, Flexible with work life balance. Allows for continued  learning throughout the organization. Forever growing","7","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=120"
"1530253763-773","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Excelente ambiente de trabajo, con gran apoyo y confianza por parte de todos y cada uno de los colegas de trabajo. Un gran equipo humano que hace posible día a día la mejora continua.","20","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=380"
"1530253942-882","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","fun place to work.. havent worked there in some time. but when i did it was through friend. Fun and productive place to work.","12","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=220"
"1530253813-834","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","I started here in the transcription pool, eventually became the assistant transcription pool manager, and then went on to systems administrator for the office.  In that capacity I was responsible for maintaining all office equipment and their repair if necessary, running daily reports for field agents and/or managers, and assisting the office manager in daily functions.  I left here to pursue a job with an insurance agency, which paid more and was a new challenge for me in relatively the same field.","16","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=300"
"1530253755-738","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Nesta empresa passei por vários departamentos sempre na area comercial.
Aprendi tudo a respeito do relacionamento com clientes, fidelizacao, estrategias para reverter cancelamentos.
Encontrei durante minha permanencia na empresa, ótimos gestores.
Minha formaçao profissional devo a cada um que la passou.","21","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=400"
"1530253766-800","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Log in enjoy your work

Rather to find the cause of a problem better find its solution","19","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=360"
"1530254202-1017","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Stressful employer to work for because company was always reorganizing. I had a new manager every six months on average. Tenure of my first boss was the longest at one year. Tenure of every subsequent manager was well under a year.","3","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=40"
"1530253745-683","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","productive day at work was making sure customers was happy meeting my goal for the day learning different task etc. Love the people I worked with very nice environment really had no hard parts the most enjoyable part of the day just knowing I did my job goals and no complains","9","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=160"
"1530253745-688","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Empresa de Servicios Financieros muy dinámica en constante crecimiento, posibilidades de movilidad a otras regiones donde se ubica la compañía.","9","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=160"
"1530254092-958","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","It was a good company although i wanted something different I didn't like how it was just seasonal and not for long term and I feel they need to work more on making it not seasonal","7","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=120"
"1530253739-654","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Moderately paced call center. There are different branches for Equifax. Supervisor did not want to be spoken to until he spoke first. Workplace culture was poor.","",""
"1530254050-940","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","I'm a contractor here, a typical day at work is sitting for eight hours taking inbound phone calls, management is alright to much of their work is out off onto others","8","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=140"
"1530253766-791","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","A typical day at work was to deal with a various number of calls.
I learned how to deal with angry consumers who had been refused credit. The management were all helpful and friendly and so were the co-workers.","19","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=360"
"1530253749-699","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Providing Employee's the instructions on how to navigate our website and obtain the information that they need for verification of employment and income. Inbound calls makes it more efficient to providing quality customer service. My co-workers are very helpful. The most enjoyable part of the job is providing the service that the company provides and hearing the callers' smile.","13","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=240"
"1530254012-929","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","The work place is excellent, the people there are very kind and makes the workplace very fun. The culture there is centered in the people, but always looking for the development of quality software, with the lastest technologies.","10","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=180"
"1530254167-995","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","I would not recommend this job to anyone the management team is unfair employees are not appreciated, they would rather get work that comes from india that is not accurate than American workers. They have poor training and no policy or procedures","4","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=60"
"1530253870-850","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","good working environment

new technologies to work

work life balance is good","15","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=280"
"1530253813-832","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Everyday I received a lot of people with different kinds of financial problems and I learned many ways to solve them and advise them.
I learned a lot about risk credit reports.
The management of the agency was very good, she was a very experienced lawyer.
My co-workers were always friendly and ready to help me.
The hardest part was to deal with violent people blaming me for their financial problems.
The most enjoyable part was be able to help people to solve their problems and make them happy.","16","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=300"
"1530253773-814","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","I started this job part time.  After not working for ten plus years in order to be a stay at home mom I was excited to get this part time job.   Started out in the steno pool, transcribing reports for insurance companies.   Was made Steno Supervisor within two years and was in charge of 25+ stenos.   I learned to transcribe reports, how to deal with various personalities with fellow employees.   Management was great, they were strict, but as long as you did your job, you had no problems.   The co-workers and field reps were all great and we eventually became like family and several are still good friends.   The hardest part of the job was letting someone go(on Managers orders) because they weren't  typing their quota. The most enjoyable part of the job was having time to enjoy having fun with your co-workers, Halloween party, picnics, Christmas party.   When we were working it was all business, but there were these times when we closed the office and could spend time as friends and co-workers.","18","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=340"
"1530253749-696","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","if you are perm (not a contractor) this is a GRAVY JOB 

many are temp positions that can last more than a year 

no guidance from management","13","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=240"
"1530254202-1025","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Empresa dinámica con gran cantidad de proyectos de innovacion","3","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=40"
"1530253766-784","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Equifax was an unchallenging place to work. I was not challenged and my technical skill set did not advance while working there.","19","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=360"
"1530253752-712","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Muy opresivo, la gente se enfocaba en lo suyo y no hablaba mucho y no había una conexión","17","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=320"
"1530253912-869","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Made phone calls to employers to verify employment, used computer system with a scripts. When I would get someone who didn't speak English.","14","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=260"
"1530253742-658","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Learned about skills pertaining to managing teams, client liasion, and leadership. Management was pretty good in terms of help and assistance and quality of work. Workplace culture was relatively laidback as compare to other competitor analytics companies","5","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=80"
"1530253870-854","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Great people to work with everyday.  Exceptional management.","15","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=280"
"1530253971-899","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","The Accounts Payable department at Equifax was very fast paced.  I really enjoyed the team environment that was encouraged.  Your ideas and thoughts to implement changes were encouraged and their was no micro managing.","11","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=200"
"1530254131-976","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Fun to work here.  
Very competitive at certain levels.
Long runway for top talent.
3 locations in Atlanta.
New office in midtown.
Attracting top talent.","6","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=100"
"1530253749-694","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","the job was enjoyable management was horrible other than that great job was only a temp job would work again if they hired new management","13","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=240"
"1530253759-761","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Want to watch your career go down the drain, or to work till retirement with no pressure to advance, well you've come to the right place.","22","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=420"
"1530253759-762","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Good company. Made great friends. Work environments can sometimes feel micromanaged.","22","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=420"
"1530253763-774","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Great mid town location with free parking. Safe and nice work environment. Great work/life balance. Depending on manager flex time is available. Great security staff. Friendly environment.","20","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=380"
"1530253912-865","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","7 am to 4 pm
softskills
good manangement
helpful
weekend testing
team work
like to work for this company, all team members and leader were helpful.
easy on solving problems
good resource team","14","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=260"
"1530253749-706","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Needs to work with management how to treat people. So hard to walk in to this company to do the job. Knowing the stress on the phone. Select superiors that know what the company is about.","13","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=240"
"1530253752-727","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","I started at Equifax Workforce Solutions in St. Louis, MO, and loved my job.  Little did I know, that wouldn't last long.  The department (Late and Missing Data/Data Currency) that I worked in had what I thought were adults working together.  Everyone was mid 30s to late 40s.  They all were like school kids talking about you behind your back, running to management to tattle on you almost daily...it was pathetic.  The manager was the worst, running to HR if she overheard something she didn't like.  It, too, was almost daily.","17","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=320"
"1530254167-1005","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","enjoyed contact with the customers as well as finding solutions for credit inquiries. the environment was very relaxed however we were located in the midst of spaghetti junction a very busy place throughout the day; traffic always bad.","4","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=60"
"1530253763-780","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Overall, one of the best companies I have worked for. People are good, talented, and helpful.","20","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=380"
"1530253971-898","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","the people around you are nice and  they are very helpful. 
but they are very strict. the surrounding area is crazy the people talk behind your back. they are very disrespectful.","11","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=200"
"1530254167-1011","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Management team very personable and developmental. Very stressful and tedious work requirement post security breach. Various changes within organization, changes in management prompt desire to seek other employment.","4","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=60"
"1530253912-861","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","very challenging but awesome place to work. handling consumer credit reports filing reports and papers. mailing our reports to customer and serving the needs of our customers","14","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=260"
"1530253912-863","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Willing to promote and develop talented people, rewards financially as well as acknowledgement of achievements with awards, trips.... have not been with such a great company in years.","14","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=260"
"1530253763-772","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","During my work at Equifax, I was able to improve my phone communication skills, multi-tasking ability, and increase my attention to detail.","20","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=380"
"1530254167-1007","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","High turnover. Different department  do not communicate on the same wave length, this is created by the fact that they use different software that don't speak to each other most of the time.Hence they will always have a problem with the integrity of information while it is  being transferred to another platform unless they decide to fix that.The weird thing is that even though there is a very high turnover as far as lower level employees, most of the Managers have been there for more that 10 years!","4","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=60"
"1530253773-817","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Os dias de trabalho eram maravilhosos, transcorriam de forma muito dinâmica, não parava nem um minuto. Muito trabalho. Toda minha formação como executiva e líder foi na Equifax. O relacionamento com os colegas de trabalho era excelente. O mais difícil era saber lidar com o alto preco e o mais agradável era estar em campo todos os dias com a equipe e com os cliente.","18","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=340"
"1530253749-700","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","A job fit for those that are quick. The requirements are not high. It's a good job, you are able to talk with others during work, take breaks, and it's not too high demanding.","13","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=240"
"1530253813-839","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","I called out to employers everyday that I needed to verify if the customer who is applying for loan is actually employed there. I exceeded the goals each hour to complete and make the out bound calls to.","16","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=300"
"1530253773-816","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","good place to work, make your own hours, travel within 100 miles of home, no weekends","18","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=340"
"1530254167-1001","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","great people great atmosphere

management was amazing. Hoping it will turn into a permanent position. Commute is somewhat a pain. Great opportunity.","4","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=60"
"1530253763-782","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","This company believes that a happy employee is one who has a good work life balance. There are opportunities to work from home on a regular basis.","20","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=380"
"1530253870-855","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","During my five years as a staff assistant senior for Equifax Inc., I learned a great deal about the company and how it empowers the consumer and businesses with the latest credit intelligence data, which is unmatched by their competitors.  They offer a wide variety of products to assist the consumer to improve their credit score as well as the latest technology that aids businesses in making appropriate credit worthiness decisions. 

I enjoyed working with my colleagues, supporting the Office of Corporate Secretary and Governmental Affairs.  Those were the best five years of my professional work career.  It was a fun, yet busy place to work.","15","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=280"
"1530254202-1020","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Its a good place if you land up in right team. There is lot of internal changes happening and hence many people have left the company including senior management.","3","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=40"
"1530253739-643","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Es un ambiente laboral competitivo debido a los agentes sin embargo el esfuerzo no es reconocido por los superiores.","",""
"1530253870-858","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","People are very socially intelligent, tolerant and fun to work with. Its very professional however one barely feels any pressure.","15","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=280"
"1530254202-1029","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","At this time I am not at liberty to disclose any information about this employer. I am unable to give a review about this company due to confidentiality agreement","3","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=40"
"1530254167-1003","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","I have no comment about Equifax. I was only there 3 months via an Agency's request. I developed a very bad cold that resulted in Laringitis and because I missed so much, including my voice, they let me go.
They claimed it was their slow period and those that had missed a lot they let go.","4","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=60"
"1530253749-697","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Great company to work for, in todays world your credit means everything. To be able to help people was a very good felling.","13","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=240"
"1530253870-853","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Good people to work with and a very good compensation package.","15","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=280"
"1530254202-1018","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Great place to work, good learning opportunities, average work life balance, good management, great cafeteria. 

Not many incentives and recognition..","3","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=40"
"1530254131-990","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","The culture within my department is very professional and the development of programs, initiatives and personnel are accelerated.  The growth in the maturity of the program and its responsibilities require a strong work ethic.  The demands of the job frequently extend beyond normal work hours and require an average of 50-60 hours per week.","6","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=100"
"1530254202-1021","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Outbound calls had to be made correctly , any mistake was reported and informed to us which made the job difficult for me . The only mistakes i made was the the employers we talk to did not want to cooperate with us and affected my score . I gained experience on performing outbound calls and experience in data entry , which had to be done together making multitasking a greater strength for me .","3","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=40"
"1530253766-802","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","For the short time we were under the Equifax umbrella the company was very to us in the situation we were put in.","19","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=360"
"1530254012-928","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Handled specialty accounts.  Typical day work is pulling an aging report of the accounts assigned to me and sort them by large $$ and delinquency of the invoices.","10","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=180"
"1530253739-641","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","A good place to work if you like talking on the telephone and working in Audit and Transcribing information.  Everyone worked well as a team together.  Will understand if you need time off","",""
"1530254050-952","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","•	Interact with, configure, and troubleshoot network intrusion detection devices and other security systems via proprietary and commercial consoles, both local and remote. 
•	Experience in working with business leaders at the most senior levels - with the ability to adapt style and tone with different groups. --A good understanding of data privacy governance models and controls, in reference to the Financial, Retail and DOD sector.","8","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=140"
"1530253739-636","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","This job pays well enough to afford rent and allows you to have independence but those are the only positive notes I have. Management is poor and ignores employees daily. You are almost required to go around your supervisors in order to receive help. After asking for assistance multiple times from my team leads I was left with no other option to formally complain to the manager of our whole office about their negligence. Perfect job if you don't like talking to co-workers or enjoy being told you're wrong.","",""
"1530253749-707","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","I worked for Equifax as a Project Manager, unfortunately, I left because my director was condescending on numerous occasions, and she did not understand the overall program requirements. The management team is clearly disorganized, they provided inaccurate information on numerous occasions, which revealed a major issue - the management team doesn't understand their own clients project requirements!

The various teams I managed were not in sync with projects, again, due to the management team not being available on a consistent basis to clarify client requirements.","13","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=240"
"1530253870-846","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","typical day at work: 
=Everyday routine like open bank, Open CDM Machine, Clearing chqs, remitances, updating red she,et, courier, scanning, filing and reports.

what you learn: 
=coping up everyday unexpected situation such as customer complains, missing docs/files, unbalance repors

management:
=good communication

your  co-workers:
=able to deal and work with them in a helpful way in all terms

the hardest part of the job:
=working overtime as part of the back office team

the most enjoyable part of the job:
=able to achieve and be productive everyday.","15","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=280"
"1530253739-653","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Once you become hired for the position there is not training , you will not have full knowledge of the job until 6 months to a year later . When you do ask for assistance it can get confusing and not helpful","",""
"1530253752-715","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Great opportunity to learn about account management. The co workers made it easy to work everyday","17","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=320"
"1530253755-742","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Lá é gostoso trabalhar
Eu aprendi a trabalhar com equipes,um ajudar o outro.
A gerência é ótimo sempre está perto do funcionario.
Meus colegas de trabalhos são ótimos uns ajuda os outros.
A parte mais agradavél no trabalho é um ajudar o outro e sempre contar com os colegas no serviço e conversar","21","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=400"
"1530254012-934","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","Great environment for career development

A typical day will have you working with internal and external clients

Good balance of travel and personal life","10","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=180"
"1530253763-767","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL","this was a great company to work for  •Obscenities, discriminatory language, or other language not suitable for a public forum
•Advertisements, ""spam"" content, or references to other companies, offers, or websites
•Email addresses, URLs, phone numbers, physical addresses, or other forms of contact information
•Critical or spiteful comments on other reviews posted on the page or their authors","20","https://www.indeed.co.in/cmp/Equifax/reviews?fcountry=ALL&start=380"
